"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"NJYF6585","journalArticle",2006,"Dahalan, J; Jayaraman, TK","Monetary and fiscal policies in Fiji: a test of effectiveness","Pacific Economic Bulletin",NA,NA,NA,"http://repository.usp.ac.fj/2668/","… such as Fiji, with an underdeveloped financial sector, fiscal policy (defined here as government expenditure) is a more important explanator of economic growth than monetary policy. …","2006",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X8Z946UI","journalArticle",2012,"Fasanya, IO; Onakoya, ABO","Does foreign aid accelerate economic growth? An empirical analysis for Nigeria","International journal of economics and …",NA,NA,NA,"https://dergipark.org.tr/en/pub/ijefi/issue/31955/351858","… More so, the policy required here is to complement the monetary policy introduced in … the monetary policy instrument used by the government in the above theory. The monetary policy …","2012",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGAXERRG","journalArticle",2013,"Fan, YP; Fan, MQ; Yue, XQ; Wang, H","Impact of Monetary Policy on Industries Energy Demand in China","Advanced Materials Research",NA,NA,NA,"https://www.scientific.net/AMR.773.944","… resulting from sustained high economic growth, resulting in a … poses risks to our future economic growth. The last two years … to stimulate economic growth, where monetary policy was an …","2013",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDVWFKDK","journalArticle",NA,"Mayorga-Martinez, M","A Measurement of the Asymmetric Effects of Monetary Policy in Costa Rica","Available at SSRN 51397",NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=51397","… Regarding monetary policy, these results imply the following: Monetary shocks are an … demand; monetary policy may contribute to economic growth through smoothing the impact of …",NA,2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QN3JP5TA","journalArticle",2015,"Sánchez-Fung, JR","Estimating the impact of monetary policy on inequality in China","Available at SSRN 2608420",NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2608420","… In estimating the impact of monetary policy on income inequality in China, the … of monetary policy. The first indicator is inflation, computed as the difference in the log of the GDP deflator (…","2015",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"VRK5DTID","journalArticle",2021,"Ismail, SF; Sek, SK","Investigating the effects of monetary versus fiscal policies on GDP growth in Malaysia: Smooth transition autoregressive (STAR) approach","AIP Conference Proceedings",NA,NA,"10.1063/5.0075334","https://aip.scitation.org/doi/abs/10.1063/5.0075334","… of economic growth, in reacting to its threshold movement. This study contributes to the fiscal and monetary policy … policy tools for each fiscal and monetary policy is able to give a closer …","2021",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-08 13:47:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LSFSAE9Z","journalArticle",1996,"Thorbecke, W; Coppock, L","Monetary policy, stock returns, and the role of credit in the transmission of monetary policy","Southern Economic Journal",NA,NA,NA,"https://www.jstor.org/stable/1060943","… 1959:7-1989:12 period forecasted industrial production, unemployment, and other real … monetary policy was followed by increases in unemployment and declines in industrial production…","1996",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93Q4GBRA","journalArticle",2018,"Octaviani, I; Arif, MNR Al","Islamic monetary policy and its impact on real sector","Trikonomika",NA,NA,NA,"https://www.journal.unpas.ac.id/index.php/trikonomika/article/view/1144","… monetary policy affects the real sector in Indonesia. This research will use the industrial production … The purpose of this study is to examine the impact of Islamic monetary policy through …","2018",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"UNHUBQVG","journalArticle",2021,"Apergis, N","The role of housing market in the effectiveness of monetary policy over the Covid-19 era","Economics Letters",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0165176521000264","… monetary policy leads to stronger industrial production, but the impact is stronger in the low house prices regimes (the Wald test suggests the presence of asymmetric effects between …","2021",2023-02-13 13:32:13,2023-02-13 13:32:13,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5Q4PXFHV","journalArticle",2020,"Laine, OMJ","The effect of the ECB's conventional monetary policy on the real economy: FAVAR-approach","Empirical Economics",NA,NA,"10.1007/s00181-019-01739-9","https://link.springer.com/article/10.1007/s00181-019-01739-9","… ’s policy rate have affected unemployment rate and industrial production. The effect of monetary policy on unemployment rate and industrial production is estimated to be strong and …","2020",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BLZGHZD8","journalArticle",2023,"Beckmann, J; Czudaj, RL","Perceived monetary policy uncertainty","Journal of International Money and Finance",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0261560622001644","… attention affects the macroeconomic effects of monetary policy … effects on stock returns, the growth of industrial production, … that monetary policy uncertainty tends to have negative effects …","2023",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HTLPD3UF","journalArticle",2022,"Dritsaki, M; Dritsaki, C","Long-Run Stability of Money Demand and Monetary Policy: The Case of South Korea","Asian Economic and Financial Review",NA,NA,NA,"https://archive.aessweb.com/index.php/5002/article/view/4482","… the elasticity of long-run industrial production to real money is … , causal relationship from industrial production to M1 and a bi-… industrial production and interest rate to M3 in both models. …","2022",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46M8BMDU","journalArticle",2017,"Pandey, A; Shettigar, J","Relationship Between Monetary Policy and Industrial Production in India","Current Issues in Economics and Finance",NA,NA,"10.1007/978-981-10-5810-3_3","https://link.springer.com/chapter/10.1007/978-981-10-5810-3_3","… The ultimate objective of monetary policy initiatives is to impact interest rate … industrial production. Attempt has been made to find out the monetary policy’s impact on industrial production…","2017",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIJET4AM","journalArticle",2013,"Cocriş, V; Nucu, A Elena","Monetary policy and financial stability: empirical evidence from Central and Eastern European countries","Baltic journal of economics",NA,NA,"10.1080/1406099X.2013.10840527","https://www.tandfonline.com/doi/abs/10.1080/1406099X.2013.10840527","… with the focus on effectiveness of monetary policy in affecting some financial stability indicators, in … , we analyze the impact of short-term interest rates upon industrial production, loan to …","2013",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JF4GDUIV","journalArticle",1990,"Sofianos, G; Wachtel, P; Melnik, A","Loan commitments and monetary policy∗","Journal of Banking &Finance",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/037842669090070I","… for the transmission of monetary policy is closed off by … changes in monetary policy have a different effect on business … three models in table 2 with industrial production (ZP) added. …","1990",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TX9WR37S","journalArticle",2020,"Pestova, AA; Rostova, NA","Economic effects of monetary policy in Russia: What do large datasets tell us?","Voprosy Ekonomiki",NA,NA,NA,"https://www.vopreco.ru/jour/article/view/2633?locale=en_US","… At the same time, we find a significant deteriorating effect of the monetary tightening on economic activity indicators: according to our conservative estimates, each of the key rate …","2020",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P2BWFF98","journalArticle",2020,"Ponziani, RM; Mariyanti, T","Islamic bank and monetary policy: the case of Indonesia","International Journal of Islamic …",NA,NA,NA,"http://journal.umy.ac.id/index.php/ijief/article/view/7094","… the monetary policy of … the Industrial Production Index, and inflation. Deposits and financing will capture the response of Islamic banks to monetary policy, while the Industrial Production …","2020",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4BD9C588","journalArticle",2012,"Spulbăr, C; Niţoi, M; Stanciu, C","Monetary policy analysis in Romania: A Bayesian VAR approach","African Journal of Business …",NA,NA,NA,"https://www.researchgate.net/profile/Spulbar-Cristi/publication/311747004_Monetary_policy_analysis_in_Romania_A_Bayesian_VAR_approach/links/5bf06a68299bf1124fd998e5/Monetary-policy-analysis-in-Romania-A-Bayesian-VAR-approach.pdf","… of the transmission mechanism of the monetary policy. We develop a bayesian vector … the analysis variables that emphasize the industrial production evolution, the exchange rate…","2012",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LHWD5FBF","journalArticle",2019,"Alaoui, AO El; Jusoh, HB; Yussof, SA; ...","Evaluation of monetary policy: Evidence of the role of money from Malaysia","The Quarterly Review of …",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S1062976917304143","… and especially, the industrial production. Overall, the monetary policy through the transmission mechanism needs a reaction time before getting the impact of a specific policy. …","2019",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"FL5LB6WL","journalArticle",2017,"Amendola, A; Candila, V; Scognamillo, A","On the influence of US monetary policy on crude oil price volatility","Empirical Economics",NA,NA,"10.1007/s00181-016-1069-5","https://link.springer.com/article/10.1007/s00181-016-1069-5","… the US monetary policy alongside US industrial production (proxy … restrictive) variation in monetary policy anticipates a positive (… ) variation of industrial production increases (decreases) …","2017",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94JX67DW","journalArticle",2020,"Qingquan, J; Khattak, SI; Ahmad, M; ...","A new approach to environmental sustainability: Assessing the impact of monetary policy on CO2 emissions in Asian economies","Sustainable …",NA,NA,"10.1002/sd.2087","https://onlinelibrary.wiley.com/doi/abs/10.1002/sd.2087","… reasons for the inclusion of the monetary policy variable in pollution function. To begin with, monetary policy is recognized as a critical determinant of economic growth, and thus, it is …","2020",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F9S8LCZF","journalArticle",1999,"Hu, CX","Leverage, monetary policy, and firm investment","Economic Review",NA,NA,NA,"https://www.frbsf.org/economic-research/wp-content/uploads/sites/4/32-39.pdf","… in the funds rate and industrial production index (∆IPI) in the … that the change in monetary policy has larger effects on the … , and growth in industrial production have positive effects on …","1999",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X56B735T","journalArticle",2002,"Greenspan, A","Monetary policy: The economic outlook","Vital Speeches of the Day",NA,NA,NA,"https://search.proquest.com/openview/52b9dea4646009b485909076f4fabbfe/1.pdf?pq-origsite=gscholar&cbl=41532","… This development is important because the reduction in the rate of inventory liquidation has induced a rise in industrial production. The pickup in the growth of activity, however, will be …","2002",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C2VBVCF3","book",2008,"Saizar, AC; Chalk, N","Is monetary policy effective when credit is low?",NA,NA,NA,NA,"https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1356434","… follow a typical response of an unanticipated tightening in monetary policy leading, in the short-term, to a slowing of economic activity, an appreciation of the nominal exchange rate and, …","2008",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,"papers.ssrn.com",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CRRMQIIS","journalArticle",2022,"Kerssenfischer, M","Information effects of euro area monetary policy","Economics Letters",NA,NA,NA,"https://www.sciencedirect.com/science/article/pii/S0165176522001653","… , has expansionary effects across the board. Both industrial production and consumer prices … Reassuringly, the impact effect on stock prices closely matches the daily effects estimated in …","2022",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"X29WIYHW","journalArticle",2004,"Bondt, G De","The balance sheet channel of monetary policy: first empirical evidence for the euro area corporate bond market","International Journal of Finance &Economics",NA,NA,"10.1002/ijfe.246","https://onlinelibrary.wiley.com/doi/abs/10.1002/ijfe.246","… Fairly similar results are obtained for the annual growth rate of industrial production; a … after 2 months in a significant decline in industrial production growth and peaks at a decline of 0.6 …","2004",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997H6TL","journalArticle",2003,"Garretsen, H; Swank, J","The bank lending channel in the Netherlands: the impact of monetary policy on households and firms","De Economist",NA,NA,"10.1023/A:1022984614506","https://link.springer.com/article/10.1023/A:1022984614506","… include the German CPI and German industrial production as endogenous variables.This is … Dutch CPI, German and Dutch industrial production, and one Dutch financial balance sheet …","2003",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BXS93UAZ","journalArticle",2019,"Tiryaki, A; Ceylan, R; Erdoğan, L","Asymmetric effects of industrial production, money supply and exchange rate changes on stock returns in Turkey","Applied Economics",NA,NA,"10.1080/00036846.2018.1540850","https://www.tandfonline.com/doi/abs/10.1080/00036846.2018.1540850","… international empirical study exist showing the asymmetrical relationship between stock returns and the macroeconomic variables of industrial production, monetary policy and the RER. …","2019",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8SUY489M","book",2017,"Lloyd, SP","Unconventional Monetary Policy and the Interest Rate Channel: Signalling and Portfolio Rebalancing",NA,NA,NA,NA,"https://aspace.repository.cam.ac.uk/handle/1810/269306","… , unconventional monetary policy aided real … US industrial production and consumer prices than portfolio rebalancing. In terms of long-term bond yield and industrial production effects, …","2017",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,"aspace.repository.cam.ac.uk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"XUDWYUUG","journalArticle",2018,"Gupta, R; Marfatia, HA","The impact of unconventional monetary policy shocks in the US on emerging market REITs","Journal of Real Estate Literature",NA,NA,"10.1080/10835547.2018.12090476","https://www.tandfonline.com/doi/abs/10.1080/10835547.2018.12090476","… As can be observed from Exhibit 4, an unexpected QE, resulting in a significant increase in latent QE for two months (Panel B), raises the growth rate of industrial production with the …","2018",2023-02-13 13:32:14,2023-02-13 13:32:14,NA,NA,NA,"Query date: 2023-02-07 14:26:29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
